"400.0"
"600.0"
"17000.0"
"6390.0"
"600.0"
"9330.0"
"18948.0"
"40.0"
"80.0"
"4659.0"
"285.0"
"16800.0"
"800.0"
"1985.0"
"500.0"
"795.0"
"575.0"
"500.0"
"1570.0"
"15975.0"
"100.0"
"525.0"
"300.0"
"650.0"
"2600.0"
"1200.0"
"7150.0"
"19970.0"
"1525.0"
"725.0"
"40.0"
"200.0"
"350.0"
"4463.0"
"3500.0"
"20000.0"
"1250.0"
"450.0"
"250.0"
"450.0"
"200.0"
"19950.0"
"400.0"
"23255.0"
"800.0"
"13812.0"
"6230.0"
"525.0"
"4392.0"
"15000.0"
"6740.0"
"7616.259765625"
"4100.0"
"600.0"
"1025.0"
"5800.0"
"940.0"
"30.0"
"99.0"
"550.0"
"2300.0"
"24770.0"
"1300.0"
"150.0"
"21000.0"
"10000.0"
"90.0"
"310.0"
"26000.0"
"600.0"
"900.0"
"1100.0"
"1200.0"
"100.0"
"175.0"
"1500.0"
"6025.0"
"1920.0"
"1620.0"
"7876.0"
"500.0"
"5678.0"
"6737.0"
"5800.0"
"8000.0"
"6240.0"
"11040.0"
"50.0"
"2700.0"
"600.0"
"12300.0"
"100.0"
"13783.0"
"17250.0"
"1450.0"
"5500.0"
"150.0"
"6280.0"
"350.0"
"2000.0"
"8255.0"
"120.0"
"30.0"
"3000.0"
"3450.0"
"982.0"
"17208.0"
"420.0"
"180.0"
"495.0"
"30.0"
